CUSTKEY,NAME,ADDRESS,NATIONKEY,PHONE,ACCTBAL,MKTSEGMENT,COMMENT,ORDERKEY,ORDERSTATUS,TOTALPRICE,ORDERDATE,ORDERPRIORITY,CLERK,SHIPPRIORITY,PARTKEY,SUPPKEY,LINENUMBER,QUANTITY,EXTENDEDPRICE,DISCOUNT,TAX,RETURNFLAG,LINESTATUS,SHIPDATE,COMMITDATE,RECEIPTDATE,SHIPINSTRUCT,SHIPMODE,REVENUE1,REVENUE2,REGIONKEY,REGION_NAME,REGION_COMMENT
6367,Customer#000006367,hGP9UlKdD2BN3LePLnOJ,2,12-744-594-5061,-340.83,MACHINERY,y final foxes believe ironically. carefully pending theodolites haggle. carefully final pinto beans haggle care,415329,O,113011.45,888624000.0,4-NOT SPECIFIED,Clerk#000000071,0,77803,311,3,21,37396.8,0.03,0.0,N,O,896054400.0,896054400.0,896400000.0,COLLECT COD,SHIP,1121.904,36274.896,1,AMERICA,"hs use ironic, even requests. s"
3674,Customer#000003674,fnga7yK3fm,2,12-311-951-2304,8535.65,MACHINERY,"e ironic, ironic realms wake carefully expres",332516,F,108944.59,724464000.0,3-MEDIUM,Clerk#000000633,0,195400,439,3,49,73274.6,0.02,0.01,R,F,731376000.0,730857600.0,732326400.0,COLLECT COD,SHIP,1465.4920000000002,71809.10800000001,1,AMERICA,"hs use ironic, even requests. s"
7600,Customer#000007600,Eysujmu9pwhvX6HgYORjcqo,2,12-914-957-6740,4849.3,MACHINERY,y carefully final deposits. slyl,438146,F,180225.02,717638400.0,1-URGENT,Clerk#000000017,0,135730,757,1,9,15891.57,0.07,0.06,R,F,718761600.0,722908800.0,721353600.0,TAKE BACK RETURN,MAIL,1112.4099,14779.1601,1,AMERICA,"hs use ironic, even requests. s"
6731,Customer#000006731,HpEXXgDmsqIPyVb FXeWbadti,2,12-283-284-3677,7639.55,MACHINERY, foxes. carefully final asymptotes print excuses. furiously ironic waters engage. c,3521,F,232012.52,720057600.0,5-LOW,Clerk#000000812,0,130897,898,2,2,3855.78,0.05,0.06,R,F,728265600.0,724809600.0,730425600.0,NONE,MAIL,192.789,3662.991,1,AMERICA,"hs use ironic, even requests. s"
7958,Customer#000007958,"hK7TE,GcTgr9KbmnTfa VBog,x4fJC",2,12-307-968-8955,1177.13,MACHINERY,uests. furiously special requests are carefully according to the finally regular tithes. blith,233287,F,250754.07,789609600.0,2-HIGH,Clerk#000000928,0,60897,898,2,11,20436.79,0.03,0.07,A,F,793497600.0,796176000.0,794102400.0,DELIVER IN PERSON,MAIL,613.1037,19823.6863,1,AMERICA,"hs use ironic, even requests. s"
7681,Customer#000007681,mCUrAWbaS1bLXjXRdcS,2,12-725-151-7090,5772.45,AUTOMOBILE,are blithely even theodolites. furiously final accounts x-ray quick,523366,F,186161.54,749088000.0,5-LOW,Clerk#000000427,0,115894,917,6,11,21008.79,0.09,0.08,R,F,750729600.0,753494400.0,751939200.0,NONE,RAIL,1890.7911,19117.9989,1,AMERICA,"hs use ironic, even requests. s"
14149,Customer#000014149,"Jb6,LfZJL9TAn,s0aoc5ndDrQ2V9sF0SAI7eF",2,12-575-663-7989,5750.93,MACHINERY," accounts. quickly slow deposits sleep carefully. carefully even pinto beans nag silent, regular not",84354,O,256730.87,864864000.0,3-MEDIUM,Clerk#000000157,0,168248,765,3,48,63179.52,0.07,0.0,N,O,872812800.0,870307200.0,874972800.0,TAKE BACK RETURN,AIR,4422.566400000001,58756.95359999999,1,AMERICA,"hs use ironic, even requests. s"
12961,Customer#000012961,Ru72x5PMVNVJwKEHjYX,2,12-297-500-2452,7634.11,MACHINERY,ly against the carefully final accoun,109187,F,217389.52,713750400.0,5-LOW,Clerk#000000551,0,45078,87,4,50,51153.5,0.06,0.02,A,F,720057600.0,720748800.0,720662400.0,COLLECT COD,AIR,3069.21,48084.29,1,AMERICA,"hs use ironic, even requests. s"
14536,Customer#000014536,"STbFg6fYnRCp4idJDv14,cXq PWPSuKg6JmFehJz",2,12-248-415-3761,5390.85,FURNITURE,"al, silent instructions nag. even packages haggle. quickly even deposits sleep fluffi",22787,P,270591.15,797126400.0,3-MEDIUM,Clerk#000000335,0,37919,423,4,23,42708.93,0.05,0.08,N,O,804988800.0,801187200.0,807494400.0,NONE,MAIL,2135.4465,40573.4835,1,AMERICA,"hs use ironic, even requests. s"
9541,Customer#000009541,07oVPYRjheaC2Rz2RQC4qdZHVGoL4TYOuZDEAqdL,2,12-207-284-3000,9885.89,HOUSEHOLD,ounts wake carefully furiously final theodolites; quic,75168,F,100813.92,737683200.0,1-URGENT,Clerk#000000243,0,2620,121,1,7,10658.34,0.09,0.02,R,F,739843200.0,743990400.0,741225600.0,COLLECT COD,MAIL,959.2506,9699.0894,1,AMERICA,"hs use ironic, even requests. s"
1706,Customer#000001706,"FBx04exFTAFFRA3G,UR9Q2XSM1c8Uopaal2rEFv",2,12-442-364-1024,455.15,HOUSEHOLD, beans after the ironically pending accounts affix furiously quick pla,226631,F,143401.42,777081600.0,3-MEDIUM,Clerk#000000209,0,105393,414,3,9,12585.51,0.02,0.07,R,F,784771200.0,784512000.0,785635200.0,TAKE BACK RETURN,REG AIR,251.7102,12333.7998,1,AMERICA,"hs use ironic, even requests. s"
6340,Customer#000006340,oxxavhy2E4A No,2,12-958-657-2432,1279.15,HOUSEHOLD,"inal dinos use. ironic, regular theodolites sleep quickly theodolites. even pinto beans wake accord",38951,O,234474.8,860025600.0,4-NOT SPECIFIED,Clerk#000000929,0,7656,157,1,24,37527.6,0.01,0.05,N,O,870307200.0,864000000.0,871171200.0,NONE,REG AIR,375.276,37152.324,1,AMERICA,"hs use ironic, even requests. s"
9497,Customer#000009497,"vSMc,gHxWP37GcXKp5d k9",2,12-868-929-8711,8944.79,AUTOMOBILE,"yly ironic dependencies sleep quickly quickly unusual requests! final, pe",211589,O,300596.6,848102400.0,2-HIGH,Clerk#000000502,0,175235,270,3,50,65511.5,0.09,0.07,N,O,848275200.0,853372800.0,849225600.0,COLLECT COD,FOB,5896.035,59615.465,1,AMERICA,"hs use ironic, even requests. s"
965,Customer#000000965,"UigBc,9d1iLtQAVatnWACSDc9mNx0mYl",2,12-893-735-6415,4768.8,MACHINERY,lly enticing pinto beans haggle requests. evenly express grouch,180837,O,169144.12,840758400.0,2-HIGH,Clerk#000000494,0,75217,232,2,14,16690.94,0.09,0.01,N,O,846374400.0,847065600.0,847670400.0,TAKE BACK RETURN,RAIL,1502.1845999999998,15188.7554,1,AMERICA,"hs use ironic, even requests. s"
1708,Customer#000001708,BdT2freRSXKa31JLnSBliCXmhi8J,2,12-857-766-2851,9702.83,AUTOMOBILE, always. requests are furiously packages. slyly regular tithes c,100193,O,155738.36,803952000.0,3-MEDIUM,Clerk#000000067,0,190869,870,4,29,56835.94,0.1,0.0,N,O,807235200.0,806630400.0,808963200.0,COLLECT COD,TRUCK,5683.594000000001,51152.346000000005,1,AMERICA,"hs use ironic, even requests. s"
4691,Customer#000004691,5d7YXPlWJkDJpxKhA,2,12-993-647-5655,4453.45,BUILDING,ully even deposits haggle permanently excuses. deposits doubt furiously. furiously ironic courts boost abov,386759,F,218916.34,708739200.0,1-URGENT,Clerk#000000155,0,157662,178,7,35,60188.1,0.01,0.01,R,F,716428800.0,715392000.0,719020800.0,NONE,TRUCK,601.881,59586.219,1,AMERICA,"hs use ironic, even requests. s"
7325,Customer#000007325,"UXaIo8cWmZd2GhR,",2,12-297-366-7293,4938.76,BUILDING,asymptotes. fluffily silent instruct,507106,P,147991.3,796521600.0,5-LOW,Clerk#000000461,0,180986,987,1,49,101282.02,0.04,0.04,N,O,804816000.0,799372800.0,806198400.0,NONE,REG AIR,4051.280800000001,97230.7392,1,AMERICA,"hs use ironic, even requests. s"
11647,Customer#000011647,psi4cHZr7VL8G4SEv4sHzse,2,12-862-222-4177,4022.03,BUILDING,y special ideas. ironic dolphins across the bl,303911,O,176803.7,804124800.0,2-HIGH,Clerk#000000918,0,70862,863,1,8,14662.88,0.03,0.01,N,O,812678400.0,810950400.0,812851200.0,DELIVER IN PERSON,FOB,439.8864,14222.993599999998,1,AMERICA,"hs use ironic, even requests. s"
11857,Customer#000011857,zznYKrrSPsj71,2,12-240-672-7745,2465.1,MACHINERY,eep carefully courts. furiously special packages can use. quickly even requests dazzle silently regular e,554819,F,114390.24,701222400.0,5-LOW,Clerk#000000382,0,177644,162,4,8,13773.12,0.1,0.04,A,F,702518400.0,706579200.0,703728000.0,TAKE BACK RETURN,AIR,1377.312,12395.808,1,AMERICA,"hs use ironic, even requests. s"
4471,Customer#000004471,BtENrAonBh3V,2,12-952-951-8337,7671.86,MACHINERY,fully dogged accounts detect alongside of the blithely unusual requests. carefully ironic do,573473,O,114433.93,871689600.0,3-MEDIUM,Clerk#000000734,0,122904,441,1,4,7707.6,0.05,0.01,N,O,880761600.0,876873600.0,881625600.0,DELIVER IN PERSON,TRUCK,385.38000000000005,7322.22,1,AMERICA,"hs use ironic, even requests. s"
7234,Customer#000007234,ieS0nU46BzanG5E6kdZhflmqCpwvuTPQNzf14eX,2,12-726-736-9308,7847.19,BUILDING,efully ironic accounts haggle quickly. furiously regular pinto bean,40835,F,151949.62,785721600.0,2-HIGH,Clerk#000000068,0,77933,441,4,31,59238.83,0.08,0.08,R,F,788745600.0,792028800.0,790819200.0,COLLECT COD,TRUCK,4739.106400000001,54499.723600000005,1,AMERICA,"hs use ironic, even requests. s"
6797,Customer#000006797,CbAgm9paksZYcQNM,2,12-443-241-4031,6051.25,FURNITURE,s ideas are carefully across the fur,241857,F,193572.38,761011200.0,2-HIGH,Clerk#000000201,0,137739,253,1,28,49748.44,0.02,0.04,A,F,771033600.0,763603200.0,773107200.0,COLLECT COD,SHIP,994.9688,48753.4712,1,AMERICA,"hs use ironic, even requests. s"
12824,Customer#000012824,TkGOZHWRRPF5NjNd,2,12-215-376-1456,5841.34,MACHINERY,ld requests wake quietly. furiously final requests solve pending accounts. carefully final dinos run furiously. regu,542051,O,145001.09,895881600.0,1-URGENT,Clerk#000000730,0,20910,911,1,32,58589.12,0.02,0.0,N,O,905212800.0,902966400.0,905558400.0,DELIVER IN PERSON,RAIL,1171.7824,57417.3376,1,AMERICA,"hs use ironic, even requests. s"
1162,Customer#000001162,b5N12h9D6yJemoVx6OQf0uL,2,12-887-115-9986,3139.71,AUTOMOBILE,refully furious packages. furiously ironic ideas against the carefull,173253,F,166647.54,777513600.0,5-LOW,Clerk#000000346,0,35286,293,4,8,9770.24,0.08,0.03,A,F,780796800.0,782956800.0,781315200.0,NONE,REG AIR,781.6192,8988.6208,1,AMERICA,"hs use ironic, even requests. s"
6008,Customer#000006008,"S1yv Nmjxkhb2yQU7sEX ,poB5f0ijkeRWsY",2,12-448-135-5947,8049.94,FURNITURE,uses boost carefully throughout the blithely express theodolites. furiously i,572423,O,235473.06,833155200.0,2-HIGH,Clerk#000000312,0,190318,319,5,40,56332.4,0.03,0.0,N,O,842918400.0,838425600.0,844732800.0,DELIVER IN PERSON,TRUCK,1689.972,54642.428,1,AMERICA,"hs use ironic, even requests. s"
12080,Customer#000012080,9JPo3QYXXGb0gJ,2,12-857-999-2885,-631.51,AUTOMOBILE,"express pinto beans are blithely ideas. pending, unusual theodolites are slyly carefully pending pi",405793,F,289063.0,771033600.0,3-MEDIUM,Clerk#000000779,0,88338,847,5,21,27852.93,0.04,0.01,R,F,774316800.0,778204800.0,776476800.0,DELIVER IN PERSON,RAIL,1114.1172,26738.8128,1,AMERICA,"hs use ironic, even requests. s"
7210,Customer#000007210,YYa4wFsisCeCyLQeQBhumFwHx,2,12-119-805-7881,680.74,MACHINERY,. requests haggle. regular deposits hagg,455910,F,56213.23,724204800.0,3-MEDIUM,Clerk#000000318,0,30024,25,3,10,9540.2,0.03,0.02,R,F,730598400.0,728611200.0,732153600.0,COLLECT COD,MAIL,286.206,9253.994,1,AMERICA,"hs use ironic, even requests. s"
14617,Customer#000014617,laeOKhHSbPQ87eps3sP8SX8O2Z,2,12-649-427-8046,4862.95,FURNITURE,"ending, unusual ideas against the regularly express accounts promise at the furio",290371,O,169828.25,896140800.0,3-MEDIUM,Clerk#000000169,0,58148,654,3,46,50882.44,0.01,0.0,N,O,904348800.0,898992000.0,906595200.0,TAKE BACK RETURN,RAIL,508.8244,50373.615600000005,1,AMERICA,"hs use ironic, even requests. s"
14536,Customer#000014536,"STbFg6fYnRCp4idJDv14,cXq PWPSuKg6JmFehJz",2,12-248-415-3761,5390.85,FURNITURE,"al, silent instructions nag. even packages haggle. quickly even deposits sleep fluffi",476775,F,60963.58,779414400.0,3-MEDIUM,Clerk#000000311,0,23048,555,1,38,36899.52,0.03,0.03,A,F,780537600.0,783302400.0,782611200.0,NONE,TRUCK,1106.9855999999995,35792.5344,1,AMERICA,"hs use ironic, even requests. s"
8227,Customer#000008227,"xxp70LqH,mQrxELwogbD",2,12-788-174-3178,8333.9,MACHINERY,o the final ideas use furiously slyly daring platelets. blithely regular instructions sleep fluffily.,347974,O,251511.75,844560000.0,1-URGENT,Clerk#000000982,0,117757,269,4,2,3549.5,0.1,0.06,N,O,845769600.0,847584000.0,848102400.0,NONE,MAIL,354.95000000000005,3194.55,1,AMERICA,"hs use ironic, even requests. s"
6367,Customer#000006367,hGP9UlKdD2BN3LePLnOJ,2,12-744-594-5061,-340.83,MACHINERY,y final foxes believe ironically. carefully pending theodolites haggle. carefully final pinto beans haggle care,152550,O,138324.74,843091200.0,3-MEDIUM,Clerk#000000443,0,194969,8,3,3,6191.88,0.05,0.01,N,O,845337600.0,850262400.0,845856000.0,DELIVER IN PERSON,FOB,309.59400000000005,5882.286,1,AMERICA,"hs use ironic, even requests. s"
9163,Customer#000009163,1bC0vXKXJpLzdjTt2Cd,2,12-593-986-9214,1677.35,MACHINERY, cajole quickly ironic escapades. exp,49090,O,99708.87,859593600.0,5-LOW,Clerk#000000267,0,135253,280,4,26,33494.5,0.04,0.05,N,O,864259200.0,866592000.0,866505600.0,TAKE BACK RETURN,SHIP,1339.78,32154.72,1,AMERICA,"hs use ironic, even requests. s"
2212,Customer#000002212,xrCTkFuEVvNALyyKIe6m,2,12-772-169-3141,5151.33,MACHINERY,ss orbits use quickly regular excuses. carefully even warhorses boost furiously. pl,32708,O,174542.46,820022400.0,4-NOT SPECIFIED,Clerk#000000279,0,128311,824,2,39,52233.09,0.08,0.03,N,O,827280000.0,827107200.0,828576000.0,TAKE BACK RETURN,SHIP,4178.647199999999,48054.4428,1,AMERICA,"hs use ironic, even requests. s"
12077,Customer#000012077,yPyLmPPd8BkbABSFsWH,2,12-297-126-7797,4219.08,HOUSEHOLD, even dependencies wake. blithely bold accounts are blithely blithely final requests. deposits cajo,335493,F,192591.49,721267200.0,4-NOT SPECIFIED,Clerk#000000571,0,43467,980,4,26,36671.96,0.04,0.07,A,F,726278400.0,727401600.0,728006400.0,NONE,RAIL,1466.8784,35205.0816,1,AMERICA,"hs use ironic, even requests. s"
14828,Customer#000014828,QHr4XX6n6LEisumOSxnk o20K4O,2,12-840-343-8757,918.0,BUILDING,ly regular pinto beans ought to haggle blithely around the caref,550370,O,110681.35,826761600.0,4-NOT SPECIFIED,Clerk#000000182,0,98064,574,4,8,8496.48,0.0,0.02,N,O,831427200.0,829699200.0,834019200.0,NONE,MAIL,0.0,8496.48,1,AMERICA,"hs use ironic, even requests. s"
8230,Customer#000008230,zzs2omFUoF5bueMsH,2,12-673-555-6576,9526.84,FURNITURE,uickly regular theodolites. stealthily final deposits ,369539,O,242362.44,880156800.0,3-MEDIUM,Clerk#000000781,0,77813,321,2,1,1790.81,0.01,0.06,N,O,888278400.0,884822400.0,890870400.0,NONE,FOB,17.9081,1772.9018999999998,1,AMERICA,"hs use ironic, even requests. s"
7681,Customer#000007681,mCUrAWbaS1bLXjXRdcS,2,12-725-151-7090,5772.45,AUTOMOBILE,are blithely even theodolites. furiously final accounts x-ray quick,523366,F,186161.54,749088000.0,5-LOW,Clerk#000000427,0,178081,599,2,12,13908.96,0.05,0.01,R,F,757296000.0,754790400.0,757900800.0,COLLECT COD,SHIP,695.448,13213.512,1,AMERICA,"hs use ironic, even requests. s"
14323,Customer#000014323,lwMEiMdv7o3Immm5mc 8l9TAoFlmW208dCK5,2,12-533-124-4021,8030.85,HOUSEHOLD,uickly slyly permanent ideas. packages are blithely. quietly unusual packages above the pending f,326182,F,211861.09,696556800.0,1-URGENT,Clerk#000000983,0,130598,599,4,23,37457.57,0.0,0.08,A,F,702950400.0,701395200.0,705110400.0,TAKE BACK RETURN,MAIL,0.0,37457.57,1,AMERICA,"hs use ironic, even requests. s"
9163,Customer#000009163,1bC0vXKXJpLzdjTt2Cd,2,12-593-986-9214,1677.35,MACHINERY, cajole quickly ironic escapades. exp,230884,F,100671.66,765417600.0,3-MEDIUM,Clerk#000000789,0,152471,17,1,21,31992.87,0.1,0.07,A,F,769305600.0,771033600.0,769478400.0,COLLECT COD,FOB,3199.2870000000003,28793.583,1,AMERICA,"hs use ironic, even requests. s"
1451,Customer#000001451,"Yt69m0Aw1LWZhisHJxL4iGEEzx6y,ehspkes",2,12-590-121-9328,3274.3,FURNITURE,ously regular packages. furiously final deposits boost. slyl,126500,F,205002.04,708048000.0,4-NOT SPECIFIED,Clerk#000000186,0,25243,248,7,1,1168.24,0.05,0.06,A,F,714268800.0,711676800.0,715219200.0,TAKE BACK RETURN,SHIP,58.412000000000006,1109.828,1,AMERICA,"hs use ironic, even requests. s"
8993,Customer#000008993,rIQLimICDnBpOj,2,12-537-108-1181,8365.93,MACHINERY,"ckages cajole slyly. blithely ironic ideas sleep slyly. bold sauternes sleep after the ironic, p",90977,O,201759.94,897523200.0,1-URGENT,Clerk#000000465,0,183178,733,5,23,29006.91,0.06,0.04,N,O,899251200.0,904003200.0,901411200.0,TAKE BACK RETURN,TRUCK,1740.4145999999998,27266.4954,1,AMERICA,"hs use ironic, even requests. s"
12431,Customer#000012431," 3UcFWNjrvQtuGXc,DdYjvC",2,12-813-837-3306,6670.94,FURNITURE, the requests haggle slyly about the packages. slyly bold instructions haggle carefully. blithely ironic accounts ca,312323,F,271839.79,758419200.0,1-URGENT,Clerk#000000962,0,180654,655,2,31,53774.15,0.0,0.07,R,F,763344000.0,764726400.0,763776000.0,NONE,TRUCK,0.0,53774.15,1,AMERICA,"hs use ironic, even requests. s"
4964,Customer#000004964,"F5Ugp89W,ypoo41Q8EuABsa5iFtnV9",2,12-861-274-9747,-630.92,BUILDING,"yly express dependencies. fluffily final pinto beans nag. express, bold sheaves poach ideas. fu",369989,O,251517.06,815356800.0,3-MEDIUM,Clerk#000000660,0,75713,728,4,13,21953.23,0.01,0.04,N,O,821232000.0,822700800.0,823478400.0,DELIVER IN PERSON,SHIP,219.5323,21733.6977,1,AMERICA,"hs use ironic, even requests. s"
3685,Customer#000003685,",5ertus4intOcda1jotg",2,12-584-549-4017,9030.92,BUILDING,refully ironic requests. furiously final pi,216450,P,157088.99,795571200.0,3-MEDIUM,Clerk#000000800,0,55580,591,2,33,50674.14,0.08,0.04,N,O,804816000.0,803260800.0,806976000.0,DELIVER IN PERSON,REG AIR,4053.9312,46620.2088,1,AMERICA,"hs use ironic, even requests. s"
14536,Customer#000014536,"STbFg6fYnRCp4idJDv14,cXq PWPSuKg6JmFehJz",2,12-248-415-3761,5390.85,FURNITURE,"al, silent instructions nag. even packages haggle. quickly even deposits sleep fluffi",22787,P,270591.15,797126400.0,3-MEDIUM,Clerk#000000335,0,90590,591,5,33,52159.47,0.06,0.07,N,O,804988800.0,802569600.0,806025600.0,DELIVER IN PERSON,TRUCK,3129.5682,49029.9018,1,AMERICA,"hs use ironic, even requests. s"
10622,Customer#000010622,"slCVlriGKjGlMgdPzJcKW6XmSWqW2ETcq20B,BJ",2,12-749-636-8892,9771.76,MACHINERY,al accounts. ironic accounts haggle slyly above the,401190,P,134091.17,798768000.0,4-NOT SPECIFIED,Clerk#000000132,0,188399,918,1,48,71394.72,0.04,0.0,R,F,800409600.0,803779200.0,800582400.0,NONE,RAIL,2855.7888000000003,68538.93119999999,1,AMERICA,"hs use ironic, even requests. s"
9497,Customer#000009497,"vSMc,gHxWP37GcXKp5d k9",2,12-868-929-8711,8944.79,AUTOMOBILE,"yly ironic dependencies sleep quickly quickly unusual requests! final, pe",512903,F,241321.08,711072000.0,4-NOT SPECIFIED,Clerk#000000697,0,187650,169,5,37,64293.05,0.1,0.03,A,F,719539200.0,718848000.0,720835200.0,DELIVER IN PERSON,SHIP,6429.305,57863.745,1,AMERICA,"hs use ironic, even requests. s"
1529,Customer#000001529,NYQrlaZMT2rOQadTbfSpAdPPTQwpWQEEWD,2,12-170-370-8690,8221.42,HOUSEHOLD,"each blithely. ironic, even packages sleep slyly alongside of the furiousl",296900,F,163936.9,752976000.0,1-URGENT,Clerk#000000388,0,148193,708,1,16,19859.04,0.0,0.07,A,F,755481600.0,758592000.0,757209600.0,NONE,MAIL,0.0,19859.04,1,AMERICA,"hs use ironic, even requests. s"
5567,Customer#000005567,"BoSnhd0ohiPPpRgFvTSZ,8,k52wehaHWURMw,B",2,12-375-830-4168,1953.48,MACHINERY,ts affix quickly among the blithely regular packages. regular ,329793,F,219320.95,753926400.0,4-NOT SPECIFIED,Clerk#000000155,0,168076,593,5,32,36610.24,0.03,0.0,A,F,757123200.0,760838400.0,759110400.0,TAKE BACK RETURN,FOB,1098.3072,35511.932799999995,1,AMERICA,"hs use ironic, even requests. s"
4964,Customer#000004964,"F5Ugp89W,ypoo41Q8EuABsa5iFtnV9",2,12-861-274-9747,-630.92,BUILDING,"yly express dependencies. fluffily final pinto beans nag. express, bold sheaves poach ideas. fu",451269,F,203152.51,756172800.0,5-LOW,Clerk#000000133,0,170050,51,3,21,23521.05,0.0,0.01,A,F,759888000.0,758937600.0,761184000.0,TAKE BACK RETURN,SHIP,0.0,23521.05,1,AMERICA,"hs use ironic, even requests. s"
12517,Customer#000012517,viCidSyAbjAYzL7S8XOxBAUQe0RWAHcix6uN7J,2,12-441-204-7246,1924.62,BUILDING,lose slyly above the fluffily unusual gifts. furi,333542,O,115939.47,824774400.0,2-HIGH,Clerk#000000828,0,62529,48,1,22,32813.44,0.02,0.01,N,O,834364800.0,831600000.0,836524800.0,DELIVER IN PERSON,MAIL,656.2688,32157.1712,1,AMERICA,"hs use ironic, even requests. s"
10369,Customer#000010369,XabdoDYxLGzBWBlnq6JyYhOlT,2,12-656-847-7545,2122.48,HOUSEHOLD,iously over the instructions. blithely regular excuses before the final requests cajole blithely across t,523841,F,130485.87,695952000.0,1-URGENT,Clerk#000000095,0,120701,702,4,24,41320.8,0.07,0.05,R,F,699235200.0,699321600.0,699840000.0,TAKE BACK RETURN,REG AIR,2892.4560000000006,38428.344,1,AMERICA,"hs use ironic, even requests. s"
14732,Customer#000014732,f1jAvE7DAWEjH,2,12-262-829-7894,-206.55,MACHINERY,sual ideas. unusual accounts detect furiously bold instructions. quickly regular dependencie,43649,F,7260.19,749001600.0,3-MEDIUM,Clerk#000000928,0,113095,629,1,7,7756.63,0.1,0.04,R,F,750643200.0,755740800.0,750729600.0,NONE,AIR,775.663,6980.967000000001,1,AMERICA,"hs use ironic, even requests. s"
1708,Customer#000001708,BdT2freRSXKa31JLnSBliCXmhi8J,2,12-857-766-2851,9702.83,AUTOMOBILE, always. requests are furiously packages. slyly regular tithes c,100193,O,155738.36,803952000.0,3-MEDIUM,Clerk#000000067,0,53085,601,3,40,41523.2,0.0,0.03,N,O,807667200.0,809222400.0,808531200.0,COLLECT COD,AIR,0.0,41523.2,1,AMERICA,"hs use ironic, even requests. s"
8993,Customer#000008993,rIQLimICDnBpOj,2,12-537-108-1181,8365.93,MACHINERY,"ckages cajole slyly. blithely ironic ideas sleep slyly. bold sauternes sleep after the ironic, p",90977,O,201759.94,897523200.0,1-URGENT,Clerk#000000465,0,600,601,3,14,21008.4,0.01,0.04,N,O,902188800.0,903052800.0,904694400.0,TAKE BACK RETURN,TRUCK,210.08400000000003,20798.316000000003,1,AMERICA,"hs use ironic, even requests. s"
7817,Customer#000007817,Iw6MPpNQ ali0EgECb,2,12-922-488-6815,2999.73,HOUSEHOLD,ar requests. furiously pending accounts are after the slyly even pack,376102,F,115296.1,701308800.0,4-NOT SPECIFIED,Clerk#000000616,0,98456,966,1,24,34906.8,0.01,0.01,A,F,711417600.0,706838400.0,713404800.0,DELIVER IN PERSON,TRUCK,349.06800000000004,34557.732,1,AMERICA,"hs use ironic, even requests. s"
5545,Customer#000005545,x3ZIwXec38NW 1Z80,2,12-876-541-8331,6439.78,MACHINERY,tructions haggle according to the slyly regular requests. blithely final dolphins sleep blithely across the ,227014,F,327426.1,709344000.0,4-NOT SPECIFIED,Clerk#000000315,0,22546,53,1,32,46993.28,0.09,0.03,R,F,718156800.0,712022400.0,719193600.0,DELIVER IN PERSON,SHIP,4229.3952,42763.8848,1,AMERICA,"hs use ironic, even requests. s"
